CantidadDeBeneficiarios,CantidadBeneficioConsolidado,CantidadUltimobeneficio,CodigoDepartamentoAtencion,CodigoMunicipioAtencion,CondicionSexual,Discapacidad,EstadoBeneficiario,EstadoCivil,Etnia,FechaInscripcionBeneficiario,FechaUltimoBeneficioAsignado,Genero,NivelEscolaridad,NombreDepartamentoAtencion,NombreMunicipioAtencion,Pais,RangoEdad,TipoAsignacionBeneficio,TipoBeneficio,TipoDocumento,TipoPoblacion,RangoValorBeneficioConsolidadoAsignado,RangoValorUltimoBeneficioAsignado
1,1,1,76,76001,M-MUJER,NO,ACTIVO,UL,INDIGENA,2018-10-01,2018-01-01,Mujer,SECUNDARIA,VALLE,CALI,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,47,47001,M-MUJER,NO,NO ACTIVO,ND,ND,2016-05-01,2017-01-01,Mujer,ND,MAGDALENA,SANTA MARTA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
2,9,1,20,20001,ND,NO,ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Mujer,ND,CESAR,VALLEDUPAR,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,08,08001,ND,ND,NO ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,TECNICO,ATLANTICO,BARRANQUILLA,57,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
3,3,1,25,25754,M-MUJER,NO,NO ACTIVO,UL,ND,2018-04-01,2018-01-01,Mujer,ND,CUNDINAMARCA,SOACHA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
3,1,1,76,76001,M-MUJER,NO,ACTIVO,UL,AFROCOLOMBIANO – NEGRO,2018-10-01,2018-01-01,Mujer,SECUNDARIA,VALLE,CALI,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,3,1,50,50001,ND,ND,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Hombre,ND,META,VILLAVICENCIO,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,11,1,11,11001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,8,1,08,08001,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,13,13001,M-MUJER,NO,NO ACTIVO,UL,ND,2016-02-01,2017-01-01,Mujer,SECUNDARIA,BOLIVAR,CARTAGENA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,ND,NO,NO ACTIVO,SO,ND,2016-08-01,2016-01-01,Mujer,SECUNDARIA,ATLANTICO,BARRANQUILLA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,27,27001,ND,ND,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2017-05-01,2018-01-01,Mujer,ND,CHOCO,QUIBDO,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,ND,NO,NO ACTIVO,UL,ND,2016-08-01,2015-01-01,Hombre,SECUNDARIA,VALLE,CALI,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,08,08001,ND,NO,NO ACTIVO,SO,ND,2016-08-01,2015-01-01,Mujer,SECUNDARIA,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
3,3,1,08,08001,ND,NO,ACTIVO,Sin Información,ND,2016-02-01,2017-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,8,1,08,08001,ND,ND,NO ACTIVO,ND,ND,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,50,50001,ND,NO,ACTIVO,UL,ND,2016-08-01,2015-01-01,Hombre,SECUNDARIA,META,VILLAVICENCIO,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,2,1,25,25126,ND,ND,NO ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Mujer,ND,CUNDINAMARCA,CAJICA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,11,11001,M-MUJER,NO,NO ACTIVO,UL,ND,2018-03-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
2,10,1,08,08001,M-MUJER,NO,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,11,1,66,66001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,ND,RISARALDA,PEREIRA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,76,76001,H-HOMBRE,NO,ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2018-10-01,2018-01-01,Hombre,SECUNDARIA,VALLE,CALI,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,23,23417,ND,NO,ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Mujer,ND,CORDOBA,LORICA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
8,3,1,08,08001,ND,NO,NO ACTIVO,Sin Información,ND,2016-02-01,2017-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
5,1,1,54,54874,M-MUJER,NO,NO ACTIVO,Sin Información,ND,2015-11-01,2015-01-01,Mujer,ND,NORTE DE SANTANDER,VILLA DEL ROSARIO,COLOMBIA,30-49,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,11,11001,ND,ND,NO ACTIVO,Sin Información,ND,2016-02-01,2017-01-01,Hombre,TECNICO,BOGOTA,BOGOTA D.C.,57,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,11,11001,ND,NO,NO ACTIVO,CA,ND,2017-11-01,2018-01-01,Hombre,ND,BOGOTA,BOGOTA D.C.,ND,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
3,5,1,05,05001,M-MUJER,NO,NO ACTIVO,UL,ND,2018-03-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
3,3,1,11,11001,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,ND,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
4,1,1,54,54001,ND,NO,NO ACTIVO,ND,ND,2015-11-01,2015-01-01,Mujer,ND,NORTE DE SANTANDER,CUCUTA,COLOMBIA,18-29,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
4,2,1,11,11001,M-MUJER,NO,NO ACTIVO,UL,ND,2017-12-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,4,1,13,13001,M-MUJER,NO,NO ACTIVO,ND,ND,2016-02-01,2017-01-01,Mujer,ND,BOLIVAR,CARTAGENA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,25,25754,ND,NO,NO ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,ND,CUNDINAMARCA,SOACHA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,08,08001,ND,ND,ACTIVO,ND,ND,2018-10-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,10,1,76,76001,ND,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Mujer,SIN ESPECIFICAR,VALLE,CALI,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08001,H-HOMBRE,SI,NO ACTIVO,SO,ND,2016-02-01,2017-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,13,13001,ND,NO,ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,13,13001,ND,NO,NO ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
2,3,1,44,44001,H-HOMBRE,NO,NO ACTIVO,ND,ND,2016-05-01,2017-01-01,Hombre,ND,LA GUAJIRA,RIOHACHA,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,50,50711,ND,NO,ACTIVO,SO,ND,2016-02-01,2015-01-01,Hombre,ND,META,VISTAHERMOSA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,1,1,17,17001,ND,NO,NO ACTIVO,SO,ND,2016-07-01,2015-01-01,Hombre,ND,CALDAS,MANIZALES,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,41,41483,ND,NO,ACTIVO,Sin Información,ND,2018-04-01,2018-01-01,Mujer,ND,HUILA,NATAGA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,5,1,54,54001,H-HOMBRE,NO,NO ACTIVO,CA,ND,2017-10-01,2018-01-01,Hombre,ND,NORTE DE SANTANDER,CUCUTA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,1,73,73217,ND,ND,NO ACTIVO,Sin Información,INDIGENA,2018-11-01,2018-01-01,Hombre,ND,TOLIMA,COYAIMA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,05,05001,H-HOMBRE,NO,NO ACTIVO,SO,ND,2018-03-01,2018-01-01,Hombre,ND,ANTIOQUIA,MEDELLIN,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,44,44001,ND,NO,NO ACTIVO,SO,ND,2016-08-01,2016-01-01,Mujer,SECUNDARIA,LA GUAJIRA,RIOHACHA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,10,1,11,11001,M-MUJER,NO,NO ACTIVO,SO,INDIGENA,2018-02-01,2018-01-01,Mujer,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
10,9,1,08,08001,M-MUJER,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2018-02-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,11,11001,H-HOMBRE,NO,NO ACTIVO,UL,ND,2017-05-01,2018-01-01,Hombre,ND,BOGOTA,BOGOTA D.C.,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
16,3,1,08,08001,ND,NO,NO ACTIVO,Sin Información,ND,2016-05-01,2017-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
3,6,1,76,76001,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2018-05-01,2018-01-01,Mujer,ND,VALLE,CALI,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
6,4,1,05,05001,ND,NO,ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,4,1,13,13430,ND,NO,NO ACTIVO,Sin Información,ND,2018-03-01,2018-01-01,Hombre,ND,BOLIVAR,MAGANGUE,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,11,1,20,20001,ND,NO,NO ACTIVO,Sin Información,ND,2017-12-01,2018-01-01,Mujer,TECNICO,CESAR,VALLEDUPAR,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,3,1,13,13001,M-MUJER,NO,NO ACTIVO,ND,ND,2016-02-01,2017-01-01,Mujer,ND,BOLIVAR,CARTAGENA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
5,1,1,76,76001,ND,SI,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2016-05-01,2015-01-01,Hombre,SECUNDARIA,VALLE,CALI,COLOMBIA,30-49,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
5,8,1,11,11001,M-MUJER,NO,NO ACTIVO,SO,INDIGENA,2018-05-01,2018-01-01,Mujer,SECUNDARIA,BOGOTA,BOGOTA D.C.,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,1,1,54,54874,H-HOMBRE,NO,NO ACTIVO,SO,ND,2015-11-01,2015-01-01,Hombre,SIN ESPECIFICAR,NORTE DE SANTANDER,VILLA DEL ROSARIO,ND,30-49,INCENTIVO MONETARIO CONDICIONADO A  LA FORMACION,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,5,1,66,66594,ND,NO,NO ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Mujer,ND,RISARALDA,QUINCHIA,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
4,5,1,13,13001,H-HOMBRE,NO,NO ACTIVO,UL,ND,2017-10-01,2018-01-01,Hombre,ND,BOLIVAR,CARTAGENA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,5,1,05,05001,ND,NO,ACTIVO,Sin Información,ND,2017-10-01,2018-01-01,Mujer,ND,ANTIOQUIA,MEDELLIN,ND,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,4,1,08,08001,M-MUJER,NO,NO ACTIVO,UL,ND,2018-01-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,5,1,76,76364,ND,ND,NO ACTIVO,ND,ND,2017-12-01,2018-01-01,Mujer,ND,VALLE,JAMUNDI,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,12,1,13,13001,ND,ND,ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2017-12-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,Colombia,>65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,23,23001,ND,NO,NO ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2016-02-01,2015-01-01,Hombre,ND,CORDOBA,MONTERIA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,08,08001,H-HOMBRE,NO,NO ACTIVO,UL,ND,2017-05-01,2018-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08001,ND,NO,NO ACTIVO,Sin Información,ND,2018-02-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,2,1,08,08001,ND,ND,NO ACTIVO,Sin Información,ND,2018-04-01,2018-01-01,Mujer,TECNICO,ATLANTICO,BARRANQUILLA,57,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,6,1,13,13001,ND,NO,ACTIVO,Sin Información,AFROCOLOMBIANO – NEGRO,2017-10-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,3,1,70,70717,ND,ND,NO ACTIVO,ND,ND,2016-02-01,2017-01-01,Mujer,ND,SUCRE,SAN PEDRO,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,08,08001,H-HOMBRE,NO,NO ACTIVO,UL,ND,2018-04-01,2018-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,1,1,41,41001,ND,NO,NO ACTIVO,SO,ND,2016-02-01,2015-01-01,Mujer,ND,HUILA,NEIVA,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,3,1,70,70670,ND,NO,NO ACTIVO,Sin Información,INDIGENA,2017-12-01,2018-01-01,Mujer,ND,SUCRE,SAMPUES,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,44,44001,ND,NO,ACTIVO,Sin Información,ND,2017-12-01,2017-01-01,Mujer,ND,LA GUAJIRA,RIOHACHA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
5,6,1,76,76001,ND,NO,ACTIVO,Sin Información,ND,2018-05-01,2018-01-01,Mujer,ND,VALLE,CALI,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,5,1,41,41378,ND,NO,ACTIVO,Sin Información,ND,2017-10-01,2018-01-01,Mujer,ND,HUILA,LA ARGENTINA,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,2,1,52,52079,ND,NO,NO ACTIVO,SO,AFROCOLOMBIANO – NEGRO,2018-08-01,2018-01-01,Hombre,SECUNDARIA,NARIÑO,BARBACOAS,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
1,3,1,08,08001,H-HOMBRE,NO,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2018-05-01,2018-01-01,Hombre,TECNICO,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,UNIDOS,0 - 1.500.000,0 - 1.300.000
1,1,1,50,50001,ND,NO,NO ACTIVO,SO,ND,2016-08-01,2015-01-01,Hombre,SIN ESPECIFICAR,META,VILLAVICENCIO,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,1.500.001 - 3.000.000,1.300.001 - 2.600.000
1,7,1,76,76001,ND,ND,ACTIVO,ND,ND,2018-05-01,2018-01-01,Mujer,ND,VALLE,CALI,Colombia,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,13,13001,ND,NO,NO ACTIVO,Sin Información,ND,2017-05-01,2018-01-01,Mujer,ND,BOLIVAR,CARTAGENA,ND,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,TI,VULNERABLE,0 - 1.500.000,0 - 1.300.000
2,5,1,08,08001,H-HOMBRE,NO,NO ACTIVO,SO,ND,2017-12-01,2018-01-01,Hombre,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
3,3,1,25,25754,H-HOMBRE,NO,NO ACTIVO,CA,ND,2018-03-01,2018-01-01,Hombre,ND,CUNDINAMARCA,SOACHA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
12,3,1,08,08001,M-MUJER,NO,NO ACTIVO,SO,ND,2017-12-01,2018-01-01,Mujer,ND,ATLANTICO,BARRANQUILLA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,4,1,47,47245,ND,NO,ACTIVO,Sin Información,ND,2018-11-01,2018-01-01,Mujer,ND,MAGDALENA,EL BANCO,ND,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,1,1,11,11001,M-MUJER,NO,NO ACTIVO,SO,INDIGENA,2018-08-01,2018-01-01,Mujer,SECUNDARIA,BOGOTA,BOGOTA D.C.,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,27,27001,ND,NO,NO ACTIVO,ND,AFROCOLOMBIANO – NEGRO,2018-05-01,2018-01-01,Mujer,ND,CHOCO,QUIBDO,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,AMBAS CONDICIONES,0 - 1.500.000,0 - 1.300.000
1,4,1,25,25754,H-HOMBRE,NO,NO ACTIVO,UL,ND,2017-11-01,2018-01-01,Hombre,ND,CUNDINAMARCA,SOACHA,COLOMBIA,50-65,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
2,5,1,54,54001,M-MUJER,NO,NO ACTIVO,UL,ND,2017-10-01,2018-01-01,Mujer,ND,NORTE DE SANTANDER,CUCUTA,COLOMBIA,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
5,4,1,05,05001,H-HOMBRE,NO,NO ACTIVO,CA,ND,2018-03-01,2018-01-01,Hombre,ND,ANTIOQUIA,MEDELLIN,COLOMBIA,18-29,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,VULNERABLE,0 - 1.500.000,0 - 1.300.000
1,3,1,27,27001,ND,NO,ACTIVO,ND,ND,2017-11-01,2018-01-01,Mujer,ND,CHOCO,QUIBDO,Colombia,30-49,GESTION PARA EL EMPLEO EFECTIVO,ESPECIE,CC,DESPLAZADOS,0 - 1.500.000,0 - 1.300.000
